experiment_version,ID,trial,condition,sentence,response,ACC,RT
adult_trog,337,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,2.651865
adult_trog,337,1.0,pragm,A szarvas a tévét szereli meg.,2,0,2.73574
adult_trog,2203,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.555705
adult_trog,2203,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.5831
adult_trog,2203,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",3,0,5.293585
adult_trog,2203,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.2972
adult_trog,2203,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.36369
adult_trog,2203,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.10854
adult_trog,2203,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,5.393135
adult_trog,2203,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,2.957665
adult_trog,2203,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,3.98345
adult_trog,2203,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,3.870355
adult_trog,2203,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,5.51598
adult_trog,2203,6.0,gramm,A sárga táska a zöld széken van,2,0,3.11792
adult_trog,2203,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,0.09865
adult_trog,2203,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,6.200885
adult_trog,2203,3.0,gramm,A kecskét a kakas kergeti.,2,1,4.165775
adult_trog,2203,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,3.706675
adult_trog,2203,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,3.74
adult_trog,2203,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,3.252565
adult_trog,2203,0.0,pragm,A malac locsolja meg a fát.,3,0,3.953535
adult_trog,2203,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,4.06026
adult_trog,2203,13.0,pragm,A fiú a békát is megfogta.,4,1,6.126345
adult_trog,2203,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",1,0,6.670495
adult_trog,2203,3.0,pragm,A hegedűtanár egy sárkány.,2,1,3.64872
adult_trog,2203,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,3.877135
adult_trog,2203,11.0,pragm,A virágot már kiszínezte a bohóc.,3,0,3.868135
adult_trog,2203,15.0,pragm,Kalapja a libának is van.,3,0,4.02696
adult_trog,2203,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.42945
adult_trog,2203,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,5.24014
adult_trog,2203,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,8.206105
adult_trog,2203,1.0,pragm,A szarvas a tévét szereli meg.,1,1,6.830785
adult_trog,2203,6.0,pragm,A kislánynak van legalább 3 kutyája.,2,0,12.122645
adult_trog,2203,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,2.81161
adult_trog,2203,9.0,pragm,A festő rajzolt egy házat.,2,1,3.788745
adult_trog,2203,12.0,pragm,A malac is felmászott a fára.,1,1,3.05459
adult_trog,2203,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,3.901955
adult_trog,3318,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.982
adult_trog,3318,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.133
adult_trog,3318,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,6.908
adult_trog,3318,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,6.92
adult_trog,3318,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.343
adult_trog,3318,6.0,gramm,A sárga táska a zöld széken van,3,1,5.212
adult_trog,3318,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,8.693
adult_trog,3318,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,5.313
adult_trog,3318,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",1,0,3.306
adult_trog,3318,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.586
adult_trog,3318,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.384
adult_trog,3318,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",1,0,3.54
adult_trog,3318,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",1,0,4.62
adult_trog,3318,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.514
adult_trog,3318,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,7.172
adult_trog,3318,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.745
adult_trog,3318,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.211
adult_trog,3318,1.0,pragm,A szarvas a tévét szereli meg.,1,1,8.878
adult_trog,3318,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,3.646
adult_trog,3318,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,3.953
adult_trog,3318,15.0,pragm,Kalapja a libának is van.,4,0,4.134
adult_trog,3318,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,4.612
adult_trog,3318,3.0,pragm,A hegedűtanár egy sárkány.,4,0,3.027
adult_trog,3318,7.0,pragm,A legtöbb malac kapott kukoricát,4,0,4.679
adult_trog,3318,13.0,pragm,A fiú a békát is megfogta.,4,1,3.743
adult_trog,3318,10.0,pragm,A fiú már elkészült a homokvárral.,1,0,4.569
adult_trog,3318,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,4.865
adult_trog,3318,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,4.341
adult_trog,3318,9.0,pragm,A festő rajzolt egy házat.,2,1,7.446
adult_trog,3318,0.0,pragm,A malac locsolja meg a fát.,1,0,4.252
adult_trog,3318,4.0,pragm,Pisti egy igazi éjszakai bagoly.,4,0,4.19
adult_trog,3318,6.0,pragm,A kislánynak van legalább 3 kutyája.,2,0,4.309
adult_trog,3318,12.0,pragm,A malac is felmászott a fára.,2,0,4.295
adult_trog,3318,8.0,pragm,Néhány alma kigurult a kosárból.,4,0,3.518
adult_trog,3318,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,5.87
adult_trog,1372,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,7.37539
adult_trog,1372,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,10.908825
adult_trog,1372,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,6.140115
adult_trog,1372,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,6.118765
adult_trog,1372,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,13.251365
adult_trog,1372,3.0,gramm,A kecskét a kakas kergeti.,2,1,7.37582
adult_trog,1372,6.0,gramm,A sárga táska a zöld széken van,3,1,5.60922
adult_trog,1372,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,5.94633
adult_trog,1372,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,5.470585
adult_trog,1372,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.401885
adult_trog,1372,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,4.14594
adult_trog,1372,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,8.564565
adult_trog,1372,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.43428
adult_trog,1372,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,5.04629
adult_trog,1372,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,6.077705
adult_trog,1372,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,6.69328
adult_trog,1372,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",3,0,5.068165
adult_trog,1372,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,7.418545
adult_trog,1372,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,10.80471
adult_trog,1372,12.0,pragm,A malac is felmászott a fára.,1,1,8.136715
adult_trog,1372,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,11.87676
adult_trog,1372,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.89967
adult_trog,1372,13.0,pragm,A fiú a békát is megfogta.,4,1,11.65263
adult_trog,1372,3.0,pragm,A hegedűtanár egy sárkány.,2,1,6.256085
adult_trog,1372,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,5.81116
adult_trog,1372,15.0,pragm,Kalapja a libának is van.,1,1,9.156055
adult_trog,1372,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,6.86543
adult_trog,1372,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,6.3484
adult_trog,1372,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,17.20606
adult_trog,1372,1.0,pragm,A szarvas a tévét szereli meg.,1,1,10.705515
adult_trog,1372,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,11.91839
adult_trog,1372,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,10.37851
adult_trog,1372,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,20.88495
adult_trog,1372,9.0,pragm,A festő rajzolt egy házat.,2,1,9.376605
adult_trog,1372,0.0,pragm,A malac locsolja meg a fát.,4,1,10.11147
adult_trog,3356,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.968
adult_trog,3356,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,4.231
adult_trog,3356,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.267
adult_trog,3356,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,5.918
adult_trog,3356,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.797
adult_trog,3356,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,7.645
adult_trog,3356,3.0,gramm,A kecskét a kakas kergeti.,2,1,6.249
adult_trog,3356,6.0,gramm,A sárga táska a zöld széken van,2,0,3.267
adult_trog,3356,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.518
adult_trog,3356,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.372
adult_trog,3356,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,5.127
adult_trog,3356,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,5.307
adult_trog,3356,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",1,0,4.245
adult_trog,3356,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",1,0,3.769
adult_trog,3356,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",1,0,9.012
adult_trog,3356,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",2,0,9.442
adult_trog,3356,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.924
adult_trog,3356,9.0,pragm,A festő rajzolt egy házat.,2,1,3.247
adult_trog,3356,15.0,pragm,Kalapja a libának is van.,1,1,4.527
adult_trog,3356,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,6.393
adult_trog,3356,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.297
adult_trog,3356,0.0,pragm,A malac locsolja meg a fát.,1,0,3.21
adult_trog,3356,3.0,pragm,A hegedűtanár egy sárkány.,2,1,6.325
adult_trog,3356,13.0,pragm,A fiú a békát is megfogta.,4,1,3.563
adult_trog,3356,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,8.376
adult_trog,3356,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,5.571
adult_trog,3356,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,3.289
adult_trog,3356,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,5.505
adult_trog,3356,12.0,pragm,A malac is felmászott a fára.,1,1,4.461
adult_trog,3356,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,2.65
adult_trog,3356,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,14.786
adult_trog,3356,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,5.534
adult_trog,3356,1.0,pragm,A szarvas a tévét szereli meg.,1,1,2.538
adult_trog,3356,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.497
adult_trog,3356,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,4.814
adult_trog,2007,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,8.310995
adult_trog,2007,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,13.864295
adult_trog,2007,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,4.238235
adult_trog,2007,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",3,0,5.81556
adult_trog,2007,6.0,gramm,A sárga táska a zöld széken van,3,1,3.716505
adult_trog,2007,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,5.269345
adult_trog,2007,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,7.75201
adult_trog,2007,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.162415
adult_trog,2007,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.4713
adult_trog,2007,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,5.18977
adult_trog,2007,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.12378
adult_trog,2007,3.0,gramm,A kecskét a kakas kergeti.,2,1,4.21491
adult_trog,2007,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,5.62748
adult_trog,2007,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,6.0614
adult_trog,2007,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,5.0433
adult_trog,2007,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,7.51326
adult_trog,2007,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.762265
adult_trog,2007,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,7.753125
adult_trog,2007,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,11.734965
adult_trog,2007,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.80141
adult_trog,2007,3.0,pragm,A hegedűtanár egy sárkány.,2,1,8.56262
adult_trog,2007,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,10.925175
adult_trog,2007,13.0,pragm,A fiú a békát is megfogta.,4,1,10.483665
adult_trog,2007,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,6.496265
adult_trog,2007,10.0,pragm,A fiú már elkészült a homokvárral.,4,0,12.653655
adult_trog,2007,15.0,pragm,Kalapja a libának is van.,1,1,5.66523
adult_trog,2007,12.0,pragm,A malac is felmászott a fára.,1,1,3.753185
adult_trog,2007,9.0,pragm,A festő rajzolt egy házat.,2,1,5.18181
adult_trog,2007,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.68367
adult_trog,2007,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,11.60791
adult_trog,2007,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,7.31505
adult_trog,2007,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,5.53981
adult_trog,2007,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",1,0,8.568145
adult_trog,2007,1.0,pragm,A szarvas a tévét szereli meg.,1,1,8.156535
adult_trog,2007,0.0,pragm,A malac locsolja meg a fát.,4,1,6.41772
adult_trog,2378,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,6.7156
adult_trog,2378,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.04741
adult_trog,2378,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.627575
adult_trog,2378,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.343255
adult_trog,2378,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,4.345955
adult_trog,2378,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,5.32765
adult_trog,2378,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.161625
adult_trog,2378,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,4.387885
adult_trog,2378,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,4.52565
adult_trog,2378,6.0,gramm,A sárga táska a zöld széken van,3,1,5.07756
adult_trog,2378,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.173805
adult_trog,2378,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.162945
adult_trog,2378,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.36232
adult_trog,2378,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.0059
adult_trog,2378,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.41744
adult_trog,2378,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,6.337585
adult_trog,2378,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.89486
adult_trog,2378,0.0,pragm,A malac locsolja meg a fát.,4,1,4.930735
adult_trog,2378,1.0,pragm,A szarvas a tévét szereli meg.,1,1,5.861145
adult_trog,2378,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,6.580765
adult_trog,2378,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,6.020565
adult_trog,2378,13.0,pragm,A fiú a békát is megfogta.,4,1,3.630685
adult_trog,2378,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,9.58848
adult_trog,2378,9.0,pragm,A festő rajzolt egy házat.,2,1,4.304795
adult_trog,2378,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,7.289375
adult_trog,2378,3.0,pragm,A hegedűtanár egy sárkány.,2,1,8.85988
adult_trog,2378,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,5.17872
adult_trog,2378,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.545615
adult_trog,2378,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,3.85036
adult_trog,2378,12.0,pragm,A malac is felmászott a fára.,1,1,3.346645
adult_trog,2378,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.431365
adult_trog,2378,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,5.64332
adult_trog,2378,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,6.297575
adult_trog,2378,15.0,pragm,Kalapja a libának is van.,1,1,5.811935
adult_trog,2378,11.0,pragm,A virágot már kiszínezte a bohóc.,3,0,6.31566
adult_trog,1337,3.0,gramm,A kecskét a kakas kergeti.,4,0,7.168705
adult_trog,1337,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",2,0,10.523515
adult_trog,1337,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",1,0,8.85049
adult_trog,1337,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,11.216875
adult_trog,1337,7.0,gramm,A zöld csésze a kockás vödör fölött van.,3,0,3.947265
adult_trog,1337,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,4.090975
adult_trog,1337,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",1,0,7.54282
adult_trog,1337,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,5.031275
adult_trog,1337,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,6.262405
adult_trog,1337,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,6.31214
adult_trog,1337,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,7.748995
adult_trog,1337,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,4.17187
adult_trog,1337,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,5.764185
adult_trog,1337,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.713855
adult_trog,1337,13.0,gramm,"A könyv azon a tányéron van, ami kék.",3,0,3.13502
adult_trog,1337,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",4,0,7.45754
adult_trog,1337,6.0,gramm,A sárga táska a zöld széken van,1,0,5.387095
adult_trog,1337,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,11.17072
adult_trog,1337,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,2,0,11.474955
adult_trog,1337,0.0,pragm,A malac locsolja meg a fát.,4,1,6.776735
adult_trog,1337,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,7.19084
adult_trog,1337,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,7.737295
adult_trog,1337,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,13.08321
adult_trog,1337,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,8.301755
adult_trog,1337,12.0,pragm,A malac is felmászott a fára.,1,1,7.53201
adult_trog,1337,3.0,pragm,A hegedűtanár egy sárkány.,3,0,2.691235
adult_trog,1337,14.0,pragm,Piros lufit minden gyerek kapott.,4,0,4.13399
adult_trog,1337,10.0,pragm,A fiú már elkészült a homokvárral.,1,0,3.42529
adult_trog,1337,15.0,pragm,Kalapja a libának is van.,3,0,8.028985
adult_trog,1337,13.0,pragm,A fiú a békát is megfogta.,1,0,4.62729
adult_trog,1337,9.0,pragm,A festő rajzolt egy házat.,3,0,16.56069
adult_trog,1337,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,3.91503
adult_trog,1337,2.0,pragm,A szoba egy rettenetes disznóól.,1,0,4.819905
adult_trog,1337,1.0,pragm,A szarvas a tévét szereli meg.,2,0,6.154395
adult_trog,1337,8.0,pragm,Néhány alma kigurult a kosárból.,4,0,6.66711
adult_trog,3214,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.57675
adult_trog,3214,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,4.749645
adult_trog,3214,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,7.33066
adult_trog,3214,6.0,gramm,A sárga táska a zöld széken van,3,1,3.78307
adult_trog,3214,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.298675
adult_trog,3214,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.544065
adult_trog,3214,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.86236
adult_trog,3214,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.986855
adult_trog,3214,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,5.894565
adult_trog,3214,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.67403
adult_trog,3214,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.273385
adult_trog,3214,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,5.02899
adult_trog,3214,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,5.192395
adult_trog,3214,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.46107
adult_trog,3214,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.389145
adult_trog,3214,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,6.380365
adult_trog,3214,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.847715
adult_trog,3214,3.0,pragm,A hegedűtanár egy sárkány.,4,0,7.191715
adult_trog,3214,12.0,pragm,A malac is felmászott a fára.,1,1,4.240005
adult_trog,3214,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,9.7047
adult_trog,3214,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,4.832275
adult_trog,3214,15.0,pragm,Kalapja a libának is van.,1,1,2.912095
adult_trog,3214,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,3.51828
adult_trog,3214,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.916705
adult_trog,3214,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.25336
adult_trog,3214,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,3.846415
adult_trog,3214,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,7.751765
adult_trog,3214,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,2.69937
adult_trog,3214,0.0,pragm,A malac locsolja meg a fát.,4,1,5.05953
adult_trog,3214,13.0,pragm,A fiú a békát is megfogta.,4,1,4.11144
adult_trog,3214,1.0,pragm,A szarvas a tévét szereli meg.,2,0,4.501485
adult_trog,3214,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,7.230475
adult_trog,3214,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,5.13943
adult_trog,3214,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,5.650365
adult_trog,3214,9.0,pragm,A festő rajzolt egy házat.,2,1,5.03428
adult_trog,3378,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,7.937385
adult_trog,3378,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",1,0,6.93686
adult_trog,3378,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,5.327135
adult_trog,3378,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,5.965285
adult_trog,3378,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.743825
adult_trog,3378,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,4.41456
adult_trog,3378,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,8.508925
adult_trog,3378,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,5.66711
adult_trog,3378,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,6.17806
adult_trog,3378,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,14.49966
adult_trog,3378,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,7.54802
adult_trog,3378,6.0,gramm,A sárga táska a zöld széken van,3,1,3.68486
adult_trog,3378,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,5.199995
adult_trog,3378,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,7.766265
adult_trog,3378,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,9.79405
adult_trog,3378,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.622505
adult_trog,3378,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.297975
